factor_name,factors,top_n,rebalance_days,industry_cap,weight_mode,total_return,annualized_return,max_drawdown,sharpe,final_value,avg_turnover,avg_holdings,avg_fee,avg_cash
value_cash_quality_lowvol,"earnings_yield,cashflow_yield,quality_roe,low_vol_60",12,40,2,equal,1.3165477955096794,0.13269813152886112,0.19289860468776976,0.7795528848953616,138763.25976,0.4888285879378986,11.883720930232558,84.83116837209303,0.1654712315101889
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",8,40,1,equal,1.738866010745971,0.16118552030071642,0.199403098935644,0.7792475770980271,164116.67011000004,0.5766482234213108,7.930232558139535,83.4727881395349,0.1386347866923524
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",12,40,2,equal,1.565089490962293,0.1499504464634891,0.34628783878448866,0.7790893200604657,153655.88752000008,0.8273629362805569,11.627906976744185,145.1886623255814,0.20155952653247558
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,30,2,equal,1.3677442739051644,0.13637661662001177,0.24143274342929644,0.7787536278979362,141832.11184,0.6435101368308166,11.719298245614034,110.15593263157893,0.18184988566524363
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,20,1,equal,1.96923009025882,0.17517823120888898,0.31081813800002034,0.7787075658532288,177939.81811,0.45236529603392256,6.0,62.97861047058822,0.11028461564566638
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",12,40,1,equal,1.309329538985394,0.13217394074264233,0.19158383795714784,0.7786417818011498,138331.14308,0.5206086569726197,11.813953488372093,89.95016093023256,0.15517175341571995
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",12,40,1,inverse_vol,1.0515406152368927,0.11247053441612387,0.18146227044265495,0.7784826385786455,122900.28404000001,0.5513267128357091,11.255813953488373,91.92362697674417,0.15466521346026757
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",6,60,1,equal,2.0626756513694784,0.1805917313717431,0.2176782126932999,0.7783735905701035,183539.19350999995,0.6696410820225999,6.0,99.3381548275862,0.08415230197574561
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",15,60,1,equal,1.1282581193365253,0.11854483840567442,0.18838889409192072,0.7780805003072464,127474.85327999998,0.5437337562436925,14.448275862068966,102.34988689655174,0.22448982659618316
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",15,30,2,inverse_vol,1.028712873409297,0.11062574977718809,0.23401509938648735,0.7775170813751373,121492.41928000002,0.4414342296014032,14.298245614035087,93.39615298245614,0.17479125565523712
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",8,60,1,inverse_vol,1.5499206989480911,0.14893926049134532,0.17478818420000575,0.777098604123131,152790.05757000003,0.7495625154607484,8.0,110.86008379310341,0.10092373112240736
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",6,60,2,inverse_vol,1.5606147007988826,0.14965267759172018,0.28998531376221104,0.77650623944121,153455.27761999995,0.7219220751586279,6.0,93.43870275862068,0.08394413023667138
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,60,2,inverse_vol,1.1846679336852906,0.12289335176825089,0.16831196652611602,0.7762297034181788,130865.67472000007,0.8626510911517613,10.758620689655173,136.73535448275862,0.20243587638716848
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,60,2,equal,1.3158423109928394,0.13264696052978175,0.19555050911620198,0.7754486493404035,138723.88883999997,0.5528473172985231,11.758620689655173,93.79693655172413,0.17004608910303867
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,60,1,inverse_vol,1.2275428373562836,0.12613497371047888,0.1777309820457521,0.7754384459967122,133403.08579999997,0.8328223937822371,13.10344827586207,150.10048965517242,0.21535738006159408
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,60,1,equal,1.5213982601254248,0.14702393630099508,0.27655999317572366,0.7752460122944782,151057.19316000005,0.875069316993098,9.758620689655173,132.26920137931035,0.17821477187067217
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",15,20,2,equal,1.092854634089644,0.11576525548886862,0.15443979554377618,0.7749723392429952,125367.44924000003,0.318208472465596,14.658823529411764,65.65353835294117,0.1802552079405484
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",12,40,1,inverse_vol,1.0982103585563214,0.11618830030396965,0.15143311231762524,0.7738005296356064,125683.00392,0.5435252038654748,11.627906976744185,95.13944372093023,0.14688570394370407
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",12,40,1,inverse_vol,1.1119028957742323,0.11726569745441107,0.1599319577505649,0.7737709991044078,126502.25088000002,0.5472938482016078,11.325581395348838,95.7150958139535,0.1583768234331992
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",10,30,1,inverse_vol,1.1983028354297374,0.12393007042237225,0.2498594059816901,0.7731211588527127,131703.78721999997,0.5971183967977131,9.719298245614034,93.6002242105263,0.13167609059377383
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",8,60,1,inverse_vol,1.3395098793954214,0.13435644079624542,0.16492380242560634,0.7731012933265031,140189.71833,0.7771700535546333,7.724137931034483,103.35454034482758,0.1415616082594137
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",8,40,2,inverse_vol,1.4744428414180089,0.1438302355921668,0.23673521290591004,0.7724806396628592,148274.49859,0.6194321355226897,7.744186046511628,83.70933511627906,0.14247388892039237
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,20,2,equal,1.6002190517259334,0.15227284958215415,0.1834333094244821,0.7724657130699035,155800.00449999995,0.3474584694370614,8.0,60.8587705882353,0.09489221189231788
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",8,60,1,equal,1.6683613102001398,0.15670253683859325,0.2092217386575581,0.7714136490640503,159891.93014999994,0.6981416514352812,8.0,99.4851672413793,0.12745379911286436
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,20,1,inverse_vol,1.2277853922451794,0.1261531607260764,0.21347080734191126,0.7712876732063414,133444.62534,0.4360506598965928,11.235294117647058,79.23970188235295,0.1829364495984245
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",8,40,2,inverse_vol,1.4842040501700406,0.14449837412420763,0.17601774994266806,0.7709051405271611,148854.75008000003,0.7895771051681924,7.953488372093023,112.95930046511626,0.13334182176301088
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",8,20,1,inverse_vol,1.4827458472359547,0.14439870477384575,0.2133140763575747,0.7706207202803876,148769.11353999993,0.6984562725866303,7.647058823529412,96.26925247058823,0.15508150395588352
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",8,40,2,equal,1.3548351344764882,0.13545552574067155,0.21297697374283198,0.770554311626517,141098.16800000006,0.637523924424634,8.0,88.27516279069766,0.11534707606642973
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",12,60,2,equal,1.3395720076329964,0.134360908824825,0.2099184585523608,0.7697879088184796,140141.68183999998,0.5929247169973452,12.0,105.45924689655173,0.1281608958125821
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",8,40,1,inverse_vol,1.2179385767977857,0.12541347716747198,0.19038802904885754,0.7690039150523178,132896.95719000002,0.6587576504402866,7.837209302325581,87.1172746511628,0.11230695018035178
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,20,2,inverse_vol,1.2638524681269776,0.12883892264789787,0.21199447715923447,0.7685169856585173,135636.68633000003,0.6181146541491378,9.2,96.21545494117646,0.18465561401068767
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",8,20,2,inverse_vol,1.0924445046566058,0.11573282166799759,0.24027072257963955,0.7684988431695673,125376.44021000006,0.5058102174586261,7.870588235294117,72.477174,0.1153741275483209
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",10,20,1,inverse_vol,1.3826730668159035,0.1374364955406271,0.1989850545025833,0.7682863634494467,142745.59317999997,0.4766302801030987,9.6,78.9930214117647,0.15191158215252648
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",6,40,2,inverse_vol,1.429050761274231,0.14069341683754355,0.23744835689246402,0.7673778953288561,145575.64570000002,0.985632433430737,5.837209302325581,123.91521627906977,0.1372434065749825
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,20,1,inverse_vol,1.3098744637926885,0.13221356191753597,0.17874443899210202,0.7672211078133648,138403.16723999998,0.3985497315925711,7.988235294117647,68.0333265882353,0.0982467231213855
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",12,40,1,inverse_vol,1.1105898809283934,0.11716264120624809,0.1668556678295351,0.7671213933392204,126425.25551999995,0.6063641110398473,11.255813953488373,99.8080111627907,0.16737664582062128
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",6,30,1,inverse_vol,1.8987464053829775,0.1709981138296326,0.2708767963920352,0.7658508922885081,173721.59135999996,0.887785322298062,5.684210526315789,115.35804631578948,0.16997890752627964
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",12,30,1,inverse_vol,1.1340253337938568,0.11899389570113272,0.29870105139048264,0.7656612503197762,127828.38604000004,0.5239059997273807,11.175438596491228,88.87042035087718,0.18094902235917792
value_cash_quality_lowvol,"earnings_yield,cashflow_yield,quality_roe,low_vol_60",15,30,1,inverse_vol,0.8351864802032567,0.09423277259266571,0.15533462633312178,0.7651237865940017,109904.43340000002,0.4768857187813344,13.263157894736842,89.88713333333334,0.2172971929292101
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,30,1,equal,1.4040598127640003,0.13894504850271017,0.24045354595363166,0.7646689594910401,144006.89648,0.6885537360920133,11.842105263157896,120.73865824561403,0.1663286164355019
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",6,60,2,equal,1.742784884315622,0.16143180349301933,0.31005717954431555,0.763236148794217,164371.64528000006,1.0917388578074025,5.9655172413793105,143.66740413793104,0.1329104334465214
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,60,2,equal,1.2971204888766077,0.1312841331177843,0.2502734638274323,0.7627534331577035,137570.31708,0.8950101047425337,14.586206896551724,170.67872137931033,0.21492196821870874
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",12,20,2,equal,1.1887342517379742,0.12320310626102815,0.1862365606492471,0.7626017627323805,131105.30740000005,0.33490443976071144,11.882352941176471,63.21991294117648,0.14369693766264152
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,30,2,inverse_vol,1.0487634130126948,0.11224703645979206,0.15232876001661622,0.7624341792637104,122694.52495999994,0.6639973781004712,13.350877192982455,121.8504392982456,0.21169455908544135
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,40,2,equal,1.551193588864309,0.1490243108408622,0.21165145718990452,0.7623703310236641,152862.49532,0.5276569190650521,8.0,83.15127162790698,0.09690319008964057
v3_no_amihud_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,quality_roe",8,40,2,equal,1.6498239657176184,0.15550711785125304,0.18495654179489052,0.7618788429374508,158780.36927000002,0.5497546892462533,7.930232558139535,79.1774588372093,0.14238251412517797
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",10,30,1,inverse_vol,1.175976839332174,0.12222965207146408,0.2400597359990987,0.7616898532703544,130372.41472000006,0.5076693126466088,9.263157894736842,74.51904,0.1816334831622433
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,30,1,equal,1.482507085459393,0.14438238046348384,0.2555631714746326,0.7615227254285676,148727.21944000002,0.7408893258087169,9.87719298245614,114.04878175438597,0.1601675578029545
value_cash_growth,"earnings_yield,cashflow_yield,sales_yield,growth_peg",15,60,1,inverse_vol,1.0261753556729225,0.11041959431729498,0.1594353152778557,0.7612767140212219,121351.43416000002,0.6016950507499084,14.068965517241379,114.53675310344828,0.166230960147061
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,60,2,inverse_vol,1.607980284325469,0.15278233517174722,0.3063720795017444,0.7611006972764461,156294.82259,0.758391454334136,5.9655172413793105,95.41991068965518,0.10812349200079464
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,20,2,equal,1.4100333759927577,0.13936436220651593,0.2627431888596937,0.7609230168638604,144390.02952000004,0.5972023718610214,9.83529411764706,94.29377035294117,0.16778353935638649
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,30,2,inverse_vol,0.9601145576400569,0.10497366733294156,0.22539603642277806,0.7608402112799358,117382.01680000003,0.4116654758302474,14.385964912280702,91.73654736842104,0.16259306024078243
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",10,40,1,inverse_vol,1.4372721433081495,0.14126523670922375,0.18199442489843864,0.7599666312943957,146021.3392599999,0.8485082212186851,9.30232558139535,132.36420325581395,0.17159591165640117
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",8,60,2,equal,1.6393631161418218,0.15482938118278122,0.3282042177504022,0.759953385956928,158150.74740000002,1.0206612401793165,7.931034482758621,144.5259517241379,0.14426798471408295
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",6,60,1,equal,1.735441110489131,0.16097003517603037,0.22893320157665287,0.759924095474442,163930.91640000002,0.7297625483714781,6.0,102.55460689655172,0.08458912167091481
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",6,30,2,inverse_vol,1.5510352565922707,0.14901373356365455,0.25651377905276596,0.7599123164207277,152886.30875999999,0.9087237597806155,5.824561403508772,113.5033550877193,0.13656090013675462
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,30,2,inverse_vol,1.4780755464587494,0.1440791500357581,0.3714641758733347,0.7596283679324569,148509.70317,0.5893041326933367,5.964912280701754,74.23327771929824,0.12010593957506657
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,40,1,equal,1.0645053415793755,0.11351048610052827,0.2086694960828589,0.7589915573758477,123651.14467999994,0.4149146410983086,14.69767441860465,84.27570511627908,0.17286350813372814
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",6,40,1,inverse_vol,1.492783818476823,0.14508380118844055,0.2090724354132394,0.7588005766091339,149387.14922999998,0.7608639328772595,6.0,93.50815744186046,0.09071808177864195
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,60,2,equal,1.2465783128090466,0.12755717250103205,0.25393416488302,0.7583090316683336,134561.12948000006,0.7946402364594414,14.379310344827585,148.71967310344826,0.20219744485611363
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",10,60,1,equal,1.3996425056332042,0.1386344049620365,0.18713713399180953,0.7579547480211875,143765.70032,0.6135284836391632,10.0,101.1482648275862,0.11205291413943022
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",8,40,1,inverse_vol,1.5227433848506506,0.14711467699757352,0.20006878966185349,0.7573737931051414,151161.6056,0.6645685257550883,8.0,96.33475348837207,0.09853651172388954
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,40,1,equal,1.4677869891070996,0.1433733652320317,0.19241908305114397,0.7566112487901313,147866.78164,0.5334414677944319,8.0,82.07484558139535,0.1008314145096892
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",15,60,1,equal,1.10836141105843,0.11698760744190184,0.19718429226749434,0.7561123670760457,126277.85292,0.5061370285476662,14.655172413793103,101.97058896551724,0.16398753010775
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",12,20,1,equal,1.441036506006574,0.1415265104280068,0.3287380209649029,0.7561032693096622,146222.54580000002,0.5533607100013063,11.8,101.41710823529412,0.18969363288035107
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",6,20,1,inverse_vol,1.3765706517872633,0.13700393613757456,0.18848188368143481,0.755086916146687,142422.98180999997,0.5385886070494675,6.0,73.72962576470587,0.09157301961704009
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,30,2,equal,1.247627081425565,0.1276352305219206,0.1984694799033243,0.7549765872012167,134623.94656,0.6139516074741859,14.403508771929825,117.98339368421053,0.203704134586502
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",10,40,2,equal,1.230975252069074,0.12639218291321463,0.19818970699888605,0.754377377440975,133658.48623999997,0.5543436770128862,10.0,86.05845953488372,0.1349803807035897
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",15,20,2,inverse_vol,0.8777724754814777,0.0979622813793013,0.15947360055736637,0.7541792275862071,112467.7134000001,0.35176219619088495,14.035294117647059,76.19160705882354,0.1785589076804818
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",6,60,2,inverse_vol,1.192335270624897,0.12347700734625433,0.30657549740470313,0.7537901505346468,131386.89033,0.9137592654094749,6.0,98.76240241379311,0.10113936309670049
value_cash_quality_lowvol,"earnings_yield,cashflow_yield,quality_roe,low_vol_60",15,60,1,inverse_vol,0.9089558340063277,0.10064777246045509,0.1794001300649275,0.7536660396235005,114322.28364000001,0.6747350283784886,13.517241379310345,119.71435724137932,0.21226096411526885
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,60,1,inverse_vol,1.1055918485115588,0.1167698541633071,0.19438788127579432,0.7527834266754958,126129.48615999996,0.7133300184422164,11.0,109.43151172413795,0.1902548247735716
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",12,30,1,inverse_vol,0.9966689923285601,0.10800612308305935,0.21048624633593582,0.7527220390926593,119599.94544000002,0.5576321691916089,10.929824561403509,91.03604491228072,0.1909410884935975
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",6,60,1,inverse_vol,1.4043235967219978,0.13896358350965454,0.1992501884787662,0.7527023854464562,144086.15861000004,0.7936457878432698,6.0,104.23591000000002,0.09009507828667454
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",8,40,1,inverse_vol,1.1357166659161342,0.11912539325618732,0.18333125891427393,0.7526369585233073,127968.57102000003,0.7016585047580411,7.930232558139535,93.45183674418604,0.11908679353066651
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",12,60,1,inverse_vol,1.1954374006679855,0.12371265484907057,0.22921189251997698,0.7508928165062907,131509.40262000007,1.0367912893711626,10.862068965517242,164.60680620689655,0.21240888027922683
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,60,2,equal,1.3042711144893202,0.13180576503207608,0.23748441029326894,0.7504854178728918,138029.95620000002,0.8531177542692994,11.758620689655173,137.82909655172415,0.17710470311065732
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,20,2,equal,1.2010525661301004,0.12413848010008133,0.17682081136072259,0.7503980728242893,131834.31784,0.4862379844829566,14.435294117647059,95.61979011764707,0.20666133707712495
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",15,20,1,inverse_vol,1.072286742393036,0.11413199484931358,0.1925280047642136,0.7496750735181524,124105.10876000002,0.5311565430171675,13.188235294117646,102.35166164705883,0.2129189831830096
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",8,20,2,equal,1.524171609769053,0.14721097845300002,0.21741536212802892,0.7494723801042483,151248.46756000002,0.6138077324046483,7.952941176470588,90.2768522352941,0.1529951663495778
value_growth_lowvol_momo,"earnings_yield,growth_peg,low_vol_60,momentum_60",15,40,1,inverse_vol,0.9067628968604853,0.10046014414709292,0.15857795056022084,0.7490878706474475,114191.79931999993,0.5745935412094981,13.372093023255815,108.37676,0.20943055334428315
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,20,1,equal,1.4742873425966163,0.14381957380443255,0.20428925303355971,0.7488989691676715,148256.27488,0.3404175082289657,8.0,57.985001411764706,0.09551217152890884
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,20,2,equal,1.273174939974362,0.12952719731849838,0.28823661766695885,0.748756292219302,136136.26224000004,0.5097386599732199,14.458823529411765,100.5027971764706,0.2237381718270671
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,30,1,inverse_vol,0.9788118562452652,0.10653070511464957,0.26795464683938575,0.747937062650621,118535.09160000004,0.4694463003253028,10.842105263157896,76.47207719298244,0.20385698140952419
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",8,60,2,inverse_vol,1.2605883467351018,0.12859736314491177,0.18488568754751933,0.7466204178533108,135449.38820999995,0.730976810724263,8.0,105.84868241379309,0.09467021426086285
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",15,40,1,inverse_vol,0.9687191005641587,0.10569178403673707,0.15073913271871764,0.7453416374434461,117900.47279999999,0.5034993217470377,14.0,98.84946976744185,0.1828581784958227
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",12,60,2,inverse_vol,1.0567958628773955,0.11289275119924036,0.21599144109959778,0.7445589395934212,123201.65259999996,0.6613120137294002,11.586206896551724,109.90853103448275,0.14743622796665298
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",10,30,2,inverse_vol,1.0173730843694027,0.1097027632103611,0.23968151391327353,0.7444426465047634,120859.86412,0.5436532376050608,9.631578947368421,85.42343649122809,0.14077854090111885
value_growth_lowvol_momo,"earnings_yield,growth_peg,low_vol_60,momentum_60",10,40,2,equal,1.1514506777328908,0.12034444832114977,0.17124865684304091,0.7436086904357063,128896.84639999995,0.6853486969023652,9.953488372093023,101.7477581395349,0.13992134683504695
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,40,1,inverse_vol,1.567403012684137,0.1501042231884202,0.29227500541064044,0.7430553999398941,153815.13709000003,0.9511218009061485,9.465116279069768,143.57820720930235,0.18268620484262454
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,30,1,equal,1.4720768889004328,0.1436679521421913,0.3391353069302606,0.7427455006363134,148099.70012,0.7298348757716187,9.719298245614034,119.37368210526317,0.19244555594535306
value_growth_lowvol_momo,"earnings_yield,growth_peg,low_vol_60,momentum_60",12,40,2,equal,1.067516660502775,0.11375123960583089,0.1584727931786406,0.7418026555037095,123846.56655999998,0.6236898245361607,11.720930232558139,102.14961488372093,0.16587150035013903
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",15,30,2,inverse_vol,1.1103166174308723,0.1171411863661127,0.23384842728355837,0.7416403246351525,126400.13172000002,0.6688133167649942,12.947368421052632,121.76961894736841,0.2395596766682639
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",12,20,1,equal,1.2695887203694207,0.12926271306135617,0.19957111410502493,0.7415006974432586,135951.87032,0.53443238099339,11.8,93.9897609411765,0.1691623296060758
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",10,60,2,equal,1.247032253853979,0.12759096235066258,0.22090407164980963,0.7413554843553843,134619.49668,0.6273267774979413,10.0,100.63804551724137,0.11096888597507075
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",15,60,1,equal,1.0610438253543553,0.11323336976426912,0.19622546741327163,0.7411532464123946,123462.14948000001,0.6445814387202001,14.413793103448276,118.02932827586206,0.21323356927396928
cash_growth_lowvol,"cashflow_yield,growth_peg,quality_roe,low_vol_60",12,30,1,equal,1.1499381720514554,0.12022759141035988,0.20519801556420636,0.7410063025489249,128785.25652000004,0.5282791021537866,11.631578947368421,86.41655228070175,0.1776014470736575
value_cash_quality_lowvol,"earnings_yield,cashflow_yield,quality_roe,low_vol_60",10,40,2,inverse_vol,1.090930699478402,0.11561306016308315,0.17015847393457972,0.7409004531406228,125268.77309000002,0.5629867181417608,9.674418604651162,87.84248627906979,0.15807646782624968
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",10,20,1,equal,1.2636639063054549,0.1288249763099183,0.2059458267239216,0.7405315161844024,135619.04575999998,0.3386701806573009,10.0,60.34063811764708,0.1132608604712456
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",6,20,2,inverse_vol,1.5695466260569058,0.15024660103205778,0.30323670600070374,0.7405245707959742,153991.51460999993,0.48661025117843226,5.988235294117647,64.84100458823531,0.11819507806241746
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",6,60,1,inverse_vol,1.148424860877053,0.12011060217330427,0.19727236048528307,0.740314863857582,128752.58180999999,0.9525137361983931,6.0,103.22131689655174,0.1020473530234041
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",15,30,2,equal,1.0523669719660291,0.11253698650638011,0.2244584752245372,0.7401241669407643,122926.29616000006,0.3591154061633926,14.719298245614034,75.7491901754386,0.17854377770390503
value_lowvol,"earnings_yield,cashflow_yield,sales_yield,low_vol_60",10,60,1,inverse_vol,1.127309275531494,0.1184708585543579,0.15955455327645218,0.7400026746313563,127449.78668,0.6920151617856739,9.862068965517242,105.007355862069,0.12259803840356343
quality_growth_momentum,"quality_roe,growth_peg,momentum_60,ma_slope_60",10,20,2,equal,1.544984432612714,0.14860909290325686,0.33264855123630277,0.7399997079340386,152474.73016,0.6008322981488138,9.764705882352942,103.25023341176471,0.18956539231431863
value_quality_cash_growth,"earnings_yield,cashflow_yield,quality_roe,growth_peg",12,30,1,equal,1.1859214205767636,0.1229888892847617,0.25467961664393457,0.7399986489801801,130942.91063999999,0.400971090064442,11.789473684210526,66.93139228070176,0.18152367669483377
value_cash_quality_lowvol,"earnings_yield,cashflow_yield,quality_roe,low_vol_60",15,40,1,inverse_vol,0.9057220045221519,0.10037102078137172,0.15634095052065144,0.7398190392387217,114128.61820000004,0.5630281768352701,13.372093023255815,101.52050697674419,0.21775832774948478
cash_growth_quality_momo,"cashflow_yield,growth_peg,quality_roe,momentum_60",8,30,2,equal,1.4552445346538176,0.142509567654322,0.25714332003255924,0.7393986615444823,147118.35436000006,0.7549175905675419,7.9298245614035086,108.55518666666667,0.15054815196330812
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",8,60,2,equal,1.6064590796235456,0.15268257763232995,0.23328426125084645,0.7383186427244669,156175.93898000004,0.6134077484779598,8.0,91.69175931034485,0.10441063301499393
value_cash_growth_lowvol,"earnings_yield,cashflow_yield,growth_peg,low_vol_60",15,40,1,equal,1.0081115523246909,0.10894564959374153,0.18106491122116342,0.7381422395550381,120273.31963999997,0.46983341327151423,14.69767441860465,87.96931069767443,0.18560416444452882
