factor_name,factors,weights,top_n,rebalance_days,industry_cap,filter_mode,total_return,annualized_return,max_drawdown,sharpe,final_value,avg_turnover,avg_holdings,avg_fee,avg_cash,avg_skipped_slots
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,40,1,mom120_gt_neg10,2.244694101233438,0.19074452061818303,0.21052752497125127,0.8938823242663886,194422.34322999988,0.7302840314724955,8.0,121.01527372093022,0.09742556264202575,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,50,1,trend_combo,1.9691657224614603,0.17517445253246366,0.21542160504733343,0.8908567741520151,177881.87803999998,0.7168140499189345,9.970588235294118,117.70946941176473,0.12346056382847106,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,60,2,none,2.064882675837397,0.1807178792089592,0.18553000628650396,0.8899776915313996,183621.88123999993,0.6393111545772227,9.96551724137931,107.69375034482758,0.14020004784602702,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,50,2,trend_combo,1.7316493582483656,0.16073120057013268,0.22378299744523378,0.8896959339807688,163627.77624,0.5871784417951948,11.941176470588236,106.27128705882353,0.1337324731333675,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,40,2,mom120_gt_neg10,2.014024093264061,0.17779107701703944,0.21619658700212707,0.8896692282418216,180595.54210000002,0.6596357438237962,8.0,102.5920441860465,0.09431900826765967,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,30,1,not_120dd25,1.760501270436623,0.16254147082310855,0.1942856942797172,0.8896664858637184,165381.2442,0.592219397339731,9.982456140350877,98.10097894736843,0.12538775364929036,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,50,1,none,1.9459342400921535,0.17380608236355943,0.1865585884440396,0.8894870601927619,176489.73052000004,0.5808456041151517,10.0,99.47851411764705,0.11437738699140845,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,50,1,mom120_gt_neg10,1.8137719415502471,0.16584193105648093,0.18532098675722453,0.889094551113329,168572.68263999998,0.7607240528619121,9.970588235294118,122.71521647058823,0.12674955039986452,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,1,mom120_gt_neg10,1.678047052382448,0.15732433123099998,0.16946995294729517,0.8888109316996152,160441.4032,0.6975530270402421,10.0,111.22343529411764,0.11794606398994299,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,60,2,not_deep_downtrend,1.6606682539209436,0.1562072954424405,0.1672310902501174,0.8887171817212759,159376.04360000003,0.6584204296884659,12.0,120.92953103448278,0.12054874634752075,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,60,1,not_deep_downtrend,1.6587850364694279,0.15608587731048584,0.14905451795468716,0.8885368446371068,159261.95836,0.6583366703827441,12.0,118.69109103448274,0.12270912822100641,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,50,1,mom120_gt_neg10,1.6652281703932506,0.1565009875614367,0.16560348201018904,0.8875764668771933,159648.51356000002,0.659335579291481,11.911764705882353,115.86724823529411,0.1315824866325908,0.058823529411764705
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,60,1,trend_combo,1.791906114189728,0.1644936961904122,0.1914618325780293,0.8875270241039528,167262.30508000005,0.7577437404271429,9.96551724137931,123.85154896551725,0.13100469531841494,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,1,none,1.6363470707938172,0.15463355302359938,0.20515756222552484,0.8873271856109302,157922.77479999996,0.4437434413132947,11.824561403508772,81.30219649122809,0.1632076039684683,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,1,mom120_gt_neg20,1.8050852360556822,0.16530738553266944,0.19840188520893554,0.8872033325916018,168029.99835999997,0.6383451515590508,11.970588235294118,117.2059305882353,0.1345651493762496,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,30,1,mom120_gt_neg20,1.8685075257732184,0.16917817726126594,0.205986823971551,0.8867232060984378,171851.25160000002,0.6039276831152971,9.982456140350877,100.90786666666668,0.12576837524079804,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,2,trend_combo,1.8711480971859968,0.16933775033318232,0.19648334215259156,0.8862970502659778,171984.75736000005,0.6390916165469768,12.0,118.33066588235295,0.12594431797975636,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,2,not_120dd25,1.8443035950408135,0.16770964461825888,0.19510877023875506,0.8855670062259908,170376.74376,0.6283399931860603,11.911764705882353,116.21341882352942,0.1387244944353397,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,60,2,not_deep_downtrend,2.068390198826154,0.18091820110507406,0.1939631973065047,0.8854860454124777,183854.13861,0.6750523118767383,8.0,111.99522034482759,0.0880124501400457,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,50,2,not_120dd25,1.8738290182421329,0.16949963396623602,0.24179809719998568,0.8852213913324054,172195.24067000003,0.7311613862237072,8.0,110.81645088235294,0.09678912894494306,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,60,2,mom120_gt_neg20,2.015446348424454,0.17787349442805,0.18364505167937029,0.8846448170734744,180654.52120000002,0.629595373023893,10.0,110.70616551724139,0.10753470694819624,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,60,1,mom120_gt_neg20,2.082889553347267,0.18174422538590806,0.18493375833555026,0.883969765415123,184723.19844000004,0.7729953156199691,8.0,118.88970896551724,0.09475398317071403,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,40,1,not_deep_downtrend,2.2660726155540467,0.19190493800496533,0.23210839882893652,0.8835358167083739,195696.39292,0.6385289675268061,8.0,103.3629553488372,0.09659045182006532,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,1,mom120_gt_neg10,1.4993905067091053,0.14553342986697615,0.21573719671532465,0.8828407197926332,149715.83648000003,0.6075852333314601,11.771929824561404,102.84497403508772,0.16600094802027432,0.03508771929824561
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,40,2,mom120_gt_neg10,2.31983887642168,0.19479500803538286,0.20645963977096626,0.8827534359211213,198919.47874999995,0.6553591712917445,8.0,110.15165697674418,0.08949722010109225,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,60,2,trend_combo,1.6192435988462464,0.15351942269433105,0.18375496031825,0.8806766571168182,156898.47748000003,0.6943010849495284,11.862068965517242,119.29388,0.15481216151641106,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,40,2,not_120dd25,1.763056081637869,0.1627009909113386,0.2123750037063964,0.8806208419722191,165509.9332,0.5807974967027165,11.953488372093023,107.25736744186045,0.13872717875497792,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,40,2,mom120_gt_neg20,1.9937822401695562,0.17661448908617117,0.2687122335988057,0.8805545541195613,179383.88372000004,0.6242908819370807,8.0,98.11898325581396,0.09975827427097948,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,50,1,none,1.8458759701317722,0.16780536843786664,0.21477266115281735,0.8792654355187705,170470.79224000004,0.48935395973261414,12.0,97.24140470588236,0.12329791237150559,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,2,not_120dd25,1.9440446540571776,0.17369437911721652,0.1993184921342378,0.87913113115571,176385.65284,0.6164273063042056,9.970588235294118,102.6866811764706,0.13434784214941106,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,2,mom120_gt_neg20,1.6737532356396332,0.15704891834224255,0.19487165453219424,0.878842175631039,160160.94731999998,0.5168731082238083,11.859649122807017,91.24653824561403,0.15628902207200662,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,2,trend_combo,1.6386963265411456,0.15478610376024626,0.21324002479107906,0.8785642885885399,158063.73883999998,0.5616435184279756,11.807017543859649,97.86423087719297,0.16254716706112082,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,40,1,trend_combo,1.8866793349520221,0.17027380103411893,0.23991262698382643,0.8785199153368053,172940.55436000004,0.5715511044958664,10.0,103.61501488372095,0.11350944833729097,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,40,1,mom120_gt_neg10,2.3798081810985106,0.19797185270169582,0.1836194098172217,0.8777582837804527,202510.92831000005,0.7033151605820825,8.0,115.72259744186046,0.08575127487510381,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,50,2,trend_combo,1.7641641082050907,0.16277013603009083,0.17994729274949994,0.8775214483296077,165579.53611999998,0.6370801206635083,11.852941176470589,113.77834941176471,0.1594039081776001,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,60,2,mom120_gt_neg20,1.7991138453996114,0.16493911148421803,0.19997426847143351,0.877386124425002,167668.49692,0.6528872063676734,12.0,118.53458896551726,0.12436662853760208,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,60,1,mom120_gt_neg10,1.5893229666904163,0.15155538687131043,0.16767969608233713,0.8753341682195672,155101.75351999994,0.7582587307502915,11.862068965517242,129.28436137931033,0.13669988874020073,0.06896551724137931
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,50,1,trend_combo,1.7813130308903542,0.1638372960586949,0.21954232250720074,0.8752128242368974,166652.37385000003,0.7241970163686516,8.0,106.04782794117646,0.09953608318826489,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,50,1,mom120_gt_neg10,2.096458932503712,0.18251427745815896,0.24164163164766217,0.8747201815790566,185533.24309999996,0.7231802413520148,8.0,112.13990882352941,0.09078265968632442,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,30,1,mom120_gt_neg20,2.063768748358016,0.180654219655084,0.25431031996369635,0.8744543660516759,183576.02088,0.6232076131519115,7.982456140350878,96.61366877192982,0.1127182908681535,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,40,1,mom120_gt_neg10,1.6758911466298478,0.1571860947263901,0.17821443663621028,0.8741421801572811,160312.45064000005,0.6477349122674698,9.976744186046512,105.5709153488372,0.11696664622906158,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,50,1,not_deep_downtrend,2.2249283419638006,0.18966583502244871,0.24462810685013936,0.8738189320180603,193231.87687,0.7536717945523617,8.0,114.8859744117647,0.11005461625906918,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,60,2,trend_combo,1.68283755136905,0.15763115868324062,0.17449148146852245,0.8725243504744293,160704.75980000003,0.6781314037915428,11.96551724137931,120.18069655172414,0.13511738258611108,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,40,1,not_120dd25,1.7637406317123516,0.16274371225586415,0.22373200377498714,0.8720700887419395,165575.31388000003,0.6797420686819353,10.0,110.69037488372092,0.11947127020875056,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,30,2,not_deep_downtrend,1.874327892704001,0.16952974360165673,0.26756715558319333,0.8702134454751231,172206.4661999999,0.5504412094075409,9.964912280701755,89.04445263157895,0.1356965671169653,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,30,2,none,1.7387352507986011,0.16117729746613185,0.18967525923333683,0.8702127655931917,164054.16624000002,0.42330467800838695,11.894736842105264,80.22515368421055,0.1496534950826119,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,50,1,not_120dd25,1.7642106682501093,0.16277304103910195,0.23350749536953985,0.8696197752585793,165627.62428000002,0.7460466996269811,8.0,107.68752117647057,0.10241654011232727,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,60,1,not_120dd25,1.6391705099377156,0.1548168811943309,0.17896307692378532,0.8696130246575341,158088.66947999998,0.6889232828088809,11.96551724137931,123.66656965517241,0.13014309403917462,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,60,1,mom120_gt_neg10,1.7041386182389684,0.1589898495855666,0.1536230057178688,0.868809755596009,162004.75468000004,0.7429876791690833,10.0,121.24983862068967,0.10985513500803869,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,1,mom120_gt_neg10,1.8277705915594415,0.16670040250743168,0.20520696964197138,0.868655804051401,169411.33980000002,0.7332977657355366,9.941176470588236,117.01941764705883,0.13857309907127605,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,30,2,not_deep_downtrend,2.0544114377903524,0.18011868141743448,0.28736323315893364,0.8679179415989102,183019.65453999996,0.5926308728076862,8.0,88.49728877192982,0.13071314933514722,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,1,mom120_gt_neg10,1.5839042426431917,0.15119762820858873,0.1960439306326136,0.8674763242699917,154778.28855999996,0.70855722349949,11.911764705882353,123.10916,0.14665827919169158,0.058823529411764705
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,40,2,trend_combo,1.844240022480843,0.16770577346903504,0.22005604142524005,0.8670945749592783,170403.05983999997,0.6207334049099047,10.0,105.02186418604653,0.12429810451165858,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,40,1,none,2.3024927984364294,0.19386699687080222,0.1821889090684229,0.8669339728862745,197879.54949,0.5959255860506455,8.0,96.89419790697674,0.09159726205149026,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,40,1,trend_combo,1.662943250834458,0.15635387549529756,0.21870469065565423,0.8660723023643314,159514.7766,0.5285098366081089,11.976744186046512,101.47031162790695,0.12490715990565718,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,12,30,2,mom120_gt_neg20,1.52050771221792,0.1469638381914815,0.2310231704219572,0.8656178933164382,150979.83252000003,0.5068683463292931,12.0,93.00293824561402,0.12696732651787673,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,30,1,not_deep_downtrend,1.675403989104535,0.157154845086811,0.18580446198904177,0.8652198300566711,160258.59720000002,0.5184410495470204,11.964912280701755,97.83162807017544,0.12071388332415052,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",10,50,1,not_120dd25,1.763591962361033,0.16273443487740957,0.21813993433647993,0.8647627751590165,165566.40712000005,0.7098711550602284,10.0,113.31155529411764,0.11904708982856069,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,30,1,mom120_gt_neg10,1.5707735144192543,0.1503280448976232,0.18643148726742154,0.8646702347670667,153990.63196,0.6739075490327489,11.929824561403509,119.28715859649124,0.12246921739973393,0.05263157894736842
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,30,2,mom120_gt_neg20,1.8356044786330736,0.16717923969432325,0.21012899455104106,0.8641614155118059,169880.24663999997,0.5001877214486258,9.982456140350877,88.22374315789473,0.1124966054692237,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,50,2,not_120dd25,1.691206600345268,0.1581660713900337,0.21756370594892427,0.8637085405729442,161233.21568,0.5768981230010661,10.0,96.28777411764707,0.10885883328059803,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,60,1,none,1.6908608429023815,0.15814400017408325,0.22885296480029316,0.8636022538681232,161188.26523999998,0.6359625628675606,11.931034482758621,116.40464689655174,0.13634330035289374,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,2,trend_combo,1.8806970345498804,0.16991376339504338,0.21429525598174703,0.8627695124048503,172590.32616,0.6300030330639885,10.0,103.63746588235294,0.13342281340878165,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,trend_combo,1.8120307006388203,0.16573489471030523,0.23809048556561718,0.8627414009186763,168492.38427000007,0.5767480018197463,8.0,87.67746894736842,0.09951570993554466,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,12,50,1,not_deep_downtrend,1.6425074045065604,0.15503333319690338,0.22476571028517522,0.8622726940597425,158288.31948000003,0.6629582970867225,11.852941176470589,115.87295647058825,0.1609926340755612,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,30,1,not_deep_downtrend,1.8669762072091607,0.1690855804213931,0.20183920533859667,0.8622651996304082,171756.48872,0.5243493146953246,9.982456140350877,93.74581192982455,0.11631951813223827,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,30,1,not_120dd25,1.5021030901938799,0.1457177459788883,0.21421844667571688,0.8617478293633859,149878.20867999998,0.5421630998262422,11.859649122807017,96.89107578947369,0.15016238959380018,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,50,1,not_deep_downtrend,1.6586188348589999,0.15607515814883355,0.1956087690582462,0.8617236085308821,159277.24536,0.6715715987880481,10.0,107.72807764705883,0.10880555053392346,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,60,2,mom120_gt_neg20,1.9145115604914746,0.17194054094565914,0.18456695974898218,0.8617108944443137,174612.51104000004,0.6879475897091321,9.96551724137931,114.49961931034481,0.1380122095998067,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,60,2,none,1.908900943043442,0.1716056418976477,0.185329765335557,0.8612273416361076,174271.85884,0.5835562357140972,10.0,101.45314344827587,0.11032611473463694,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",12,40,2,trend_combo,1.5497898642909305,0.1489305164974124,0.1944947934419402,0.8609761674388471,152734.14835999996,0.5508631673989052,12.0,100.78724744186046,0.13103874813374955,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,30,1,mom120_gt_neg20,1.8143588497435954,0.1658779963556214,0.2766987494124966,0.8607642044670358,168633.14734,0.6354749102859928,8.0,93.01495894736841,0.10468971033916,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,40,1,mom120_gt_neg20,1.832293565779644,0.16697700165152263,0.2559388432852443,0.8605471502048188,169707.77491,0.6187477144538596,8.0,95.40058348837209,0.10117313615299005,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,60,1,not_deep_downtrend,1.6762533766670584,0.1572093275156239,0.1536286535890149,0.8605048425602156,160333.72671999995,0.7045827058087515,10.0,114.73356137931036,0.11220019893444415,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,8,40,1,none,1.8192663813008907,0.16617931196893876,0.23157890966411798,0.860404142660668,168927.20099000004,0.6075803023004306,8.0,93.27439558139534,0.10072569958017613,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,10,60,1,trend_combo,1.6964295157997151,0.15849917958695392,0.1594449430712287,0.8603590048057008,161542.71436,0.6622030142073688,9.96551724137931,111.14778068965519,0.11551028197500933,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",12,50,1,not_deep_downtrend,1.6654007985267056,0.15651209767175667,0.20313675951482357,0.8600325594648552,159659.65220000007,0.6638497776730391,11.941176470588236,116.71611176470587,0.13896488072477106,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,60,1,mom120_gt_neg20,2.3206504562291537,0.19483832615353314,0.23386169487831665,0.8595829542481268,198975.62541000004,0.7904698682576105,8.0,123.56464103448276,0.11048495444560319,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,60,1,none,2.1259949564938814,0.18418053817791358,0.17850192504269435,0.8594211533465375,187304.10979000002,0.6591936875817531,8.0,108.44449000000003,0.09150078686900134,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,50,1,mom120_gt_neg20,1.9596601284435984,0.17461566440958753,0.20195484173457212,0.8589459241476957,177312.17116000006,0.6607911346445927,9.970588235294118,110.49496588235294,0.13670603057509173,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,60,1,mom120_gt_neg20,1.6785206108412445,0.15735468306515088,0.15410318392059463,0.8584923680875337,160469.10427999997,0.6709084383087356,10.0,109.75502482758621,0.11358671524237486,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,40,2,trend_combo,1.7615095153804323,0.1626044397337798,0.20819004810060415,0.8570723946962957,165443.17799999993,0.617419368153556,10.0,102.39120930232558,0.11271455942062479,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,30,2,not_120dd25,1.606943489871949,0.15271434966015063,0.20071625528686676,0.857033148368077,156183.06344000006,0.5270926417803573,10.0,89.17432561403511,0.11238038448404655,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,8,30,1,mom120_gt_neg20,2.042610527174182,0.17944129501504968,0.24581304224112488,0.8567765554760103,182307.53335,0.5463555890773986,8.0,88.53450263157893,0.09549365971550083,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,8,40,1,trend_combo,1.92590577114284,0.17261897763483325,0.27649441615622206,0.856717632650517,175320.51969999998,0.6887487094687436,7.976744186046512,100.9646581395349,0.12621192935403394,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,30,1,mom120_gt_neg10,1.5956524673448391,0.15197247092677357,0.20163302219976076,0.8562869315348421,155505.357,0.6622255633722918,10.0,106.83584210526315,0.11482869075445332,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,40,1,none,1.742228390274811,0.1613968486647428,0.19523157123034307,0.855849340734088,164288.8652,0.5070139761094627,10.0,87.8636,0.11276188611901702,0.0
v3_plus_lowvol,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60",,10,30,1,mom120_gt_neg10,1.5610149580298827,0.1496793302089683,0.19849337808804945,0.8558062789963176,153430.02772000007,0.68004955731058,9.964912280701755,109.06968912280702,0.11839791296105039,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,60,1,mom120_gt_neg20,1.7690752391609106,0.16307632558642715,0.15415400439437343,0.8550322809980327,165894.19604,0.6549503748355205,10.0,110.51048137931035,0.11519613554030994,0.0
v3_full,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud",,12,30,2,trend_combo,1.6328352222313494,0.15440529238900513,0.19114318063082536,0.8546885350142548,157708.73788000006,0.5128825947410924,11.947368421052632,93.51337052631578,0.13073171439669598,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",10,60,1,not_deep_downtrend,1.644211866734342,0.15514380554629392,0.15409216469890608,0.8542500672834928,158414.1272,0.6501022938353787,10.0,109.09906206896552,0.11091997911513017,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,30,2,not_120dd25,1.7377598540204047,0.1611159491229197,0.2259595784389753,0.8530302040900434,164042.19387000002,0.5102182234747402,8.0,79.452739122807,0.10128589583909788,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,60,1,trend_combo,2.0268098882993497,0.17853080704888713,0.19802631753961575,0.8530080937991581,181366.70288000003,0.8267692680515805,8.0,129.42403862068966,0.10820020808562052,0.0
v3_plus_quality,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe",,10,30,2,mom120_gt_neg20,1.7910287713652857,0.16443941230236692,0.29011866419618926,0.8526299501028407,167214.48244,0.5433918809903668,9.929824561403509,86.69329052631579,0.136158539512369,0.0
quality_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,quality_roe","1,1,1,1,1,0.5",8,50,1,mom120_gt_neg10,1.9145736408416427,0.17194424346364023,0.2205445484117008,0.8519353464434322,174641.4975,0.7966741825639546,8.0,117.04419117647058,0.11110879458823825,0.0
lowvol_half,"earnings_yield,cashflow_yield,sales_yield,growth_peg,amihud,low_vol_60","1,1,1,1,1,0.5",8,40,2,trend_combo,1.849044498707204,0.1679981269096471,0.24208058998344006,0.8516614761257538,170710.19188000006,0.6150725416924784,8.0,93.7862353488372,0.09577542138761154,0.0
